id,date,routine,category,exercise,weight,reps,rpe,intensity,one_rep_max,volume,relative_volume,distance,time,speed,comment
327,2018-03-21,,Legs,Leg Press,265.0,10.0,,0.75,353.0,2650.0,1987.0,,,,
327,2018-03-21,,Legs,Goblet Squat,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Goblet Squat,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Goblet Squat,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Leg Extension Machine,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Leg Extension Machine,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Leg Extension Machine,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Lying Leg Curl Machine,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Lying Leg Curl Machine,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Lying Leg Curl Machine,0.0,15.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Seated Calf Raise Machine,0.0,20.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Seated Calf Raise Machine,0.0,20.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Seated Calf Raise Machine,0.0,20.0,,,0.0,0.0,,,,,
327,2018-03-21,,Legs,Barbell Squat,170.0,5.0,,0.86,198.0,850.0,731.0,,,,
328,2018-03-26,,Back,Pull Up,182.0,10.0,,0.72,252.0,1820.0,1310.0,,,,
328,2018-03-26,,Back,Pull Up,196.0,5.0,,0.78,252.0,980.0,764.0,,,,
328,2018-03-26,,Back,Pull Up,211.0,5.0,,0.84,252.0,1055.0,886.0,,,,
328,2018-03-26,,Back,Pull Up,216.0,5.0,,0.86,252.0,1080.0,928.0,,,,123 lifting style
328,2018-03-26,,Back,Dumbbell Row,65.0,8.0,,0.79,82.0,520.0,410.0,,,,"123 lifting style, less rest"
328,2018-03-26,,Back,Dumbbell Row,65.0,8.0,,0.79,82.0,520.0,410.0,,,,
328,2018-03-26,,Back,Dumbbell Row,65.0,6.0,,0.79,82.0,390.0,308.0,,,,
328,2018-03-26,,Back,Pull Up,216.0,5.0,,0.86,252.0,1080.0,928.0,,,,
328,2018-03-26,,Back,Pull Up,216.0,4.0,,0.86,252.0,864.0,743.0,,,,
328,2018-03-26,,Back,Pull Up,216.0,3.0,,0.86,252.0,648.0,557.0,,,,
328,2018-03-26,,Back,Pull Up,216.0,3.0,,0.86,252.0,648.0,557.0,,,,
328,2018-03-26,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.58,233.0,1080.0,626.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.67,233.0,775.0,519.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,185.0,4.0,,0.79,233.0,740.0,584.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,195.0,5.0,,0.84,233.0,975.0,819.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,190.0,5.0,,0.82,233.0,950.0,779.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,190.0,5.0,,0.82,233.0,950.0,779.0,,,,
329,2018-03-27,,Chest,Flat Barbell Bench Press,190.0,3.0,,0.82,233.0,570.0,467.0,,,,
329,2018-03-27,,Cooldown,Cooldown And Stretch,0.0,1.0,,0.0,1.0,0.0,0.0,,,,
330,2018-03-30,,Legs,Barbell Squat,135.0,8.0,,0.66,204.0,1080.0,712.0,,,,
330,2018-03-30,,Legs,Barbell Squat,155.0,5.0,,0.76,204.0,775.0,589.0,,,,
330,2018-03-30,,Legs,Barbell Squat,175.0,5.0,,0.86,204.0,875.0,752.0,,,,
330,2018-03-30,,Legs,Barbell Squat,175.0,5.0,,0.86,204.0,875.0,752.0,,,,
330,2018-03-30,,Legs,Leg Press,285.0,10.0,,0.75,380.0,2850.0,2137.0,,,,
330,2018-03-30,,Legs,Leg Press,285.0,10.0,,0.75,380.0,2850.0,2137.0,,,,
330,2018-03-30,,Legs,Leg Press,285.0,10.0,,0.75,380.0,2850.0,2137.0,,,,
330,2018-03-30,,Legs,Leg Extension Machine,130.0,5.0,,0.86,152.0,650.0,559.0,,,,
330,2018-03-30,,Legs,Leg Extension Machine,130.0,5.0,,0.86,152.0,650.0,559.0,,,,
330,2018-03-30,,Legs,Leg Extension Machine,130.0,5.0,,0.86,152.0,650.0,559.0,,,,
330,2018-03-30,,Legs,Lying Leg Curl Machine,90.0,5.0,,0.86,105.0,450.0,387.0,,,,
330,2018-03-30,,Legs,Lying Leg Curl Machine,90.0,5.0,,0.86,105.0,450.0,387.0,,,,
330,2018-03-30,,Legs,Lying Leg Curl Machine,0.0,15.0,,0.0,105.0,0.0,0.0,,,,
330,2018-03-30,,Legs,Seated Calf Raise Machine,90.0,20.0,,0.6,150.0,1800.0,1080.0,,,,
330,2018-03-30,,Legs,Seated Calf Raise Machine,90.0,20.0,,0.6,150.0,1800.0,1080.0,,,,
330,2018-03-30,,Legs,Seated Calf Raise Machine,90.0,20.0,,0.6,150.0,1800.0,1080.0,,,,
330,2018-03-30,,Legs,Barbell Squat,175.0,5.0,,0.86,204.0,875.0,752.0,,,,
330,2018-03-30,,Legs,Barbell Squat,175.0,5.0,,0.86,204.0,875.0,752.0,,,,
330,2018-03-30,,Legs,Barbell Squat,175.0,5.0,,0.86,204.0,875.0,752.0,,,,
331,2018-04-03,,Back,Pull Up,183.0,10.0,,0.6,305.0,1830.0,1098.0,,,,"Not 123 lifting style, just bodyweight"
331,2018-04-03,,Back,Pull Up,183.0,20.0,,0.6,305.0,3660.0,2196.0,,,,
331,2018-04-03,,Back,Pull Up,183.0,5.0,,0.6,305.0,915.0,549.0,,,,
331,2018-04-03,,Back,Pull Up,183.0,6.0,,0.6,305.0,1098.0,658.0,,,,
331,2018-04-03,,Back,Pull Up,183.0,5.0,,0.6,305.0,915.0,549.0,,,,
331,2018-04-03,,Back,Pull Up,183.0,5.0,,0.6,305.0,915.0,549.0,,,,
331,2018-04-03,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
332,2018-04-04,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.58,233.0,1080.0,626.0,,,,
332,2018-04-04,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.67,233.0,775.0,519.0,,,,
332,2018-04-04,,Chest,Flat Barbell Bench Press,185.0,4.0,,0.79,233.0,740.0,584.0,,,,
332,2018-04-04,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
332,2018-04-04,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
332,2018-04-04,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,
332,2018-04-04,,Chest,Flat Barbell Bench Press,200.0,5.0,,0.86,233.0,1000.0,860.0,,,,No 123 lifting style
332,2018-04-04,,Cooldown,Cooldown And Stretch,0.0,1.0,,0.0,1.0,0.0,0.0,,,,
333,2018-04-09,,Back,Pull Up,186.0,10.0,,0.61,305.0,1860.0,1134.0,,,,
333,2018-04-09,,Back,Pull Up,200.0,5.0,,0.66,305.0,1000.0,660.0,,,,
333,2018-04-09,,Back,Pull Up,215.0,5.0,,0.7,305.0,1075.0,752.0,,,,
333,2018-04-09,,Back,Pull Up,220.0,5.0,,0.72,305.0,1100.0,792.0,,,,123 lifting style
333,2018-04-09,,Back,Dumbbell Row,65.0,7.0,,0.79,82.0,455.0,359.0,,,,
333,2018-04-09,,Back,Dumbbell Row,65.0,8.0,,0.79,82.0,520.0,410.0,,,,
333,2018-04-09,,Back,Dumbbell Row,65.0,8.0,,0.79,82.0,520.0,410.0,,,,
333,2018-04-09,,Back,Dumbbell Row,60.0,8.0,,0.73,82.0,480.0,350.0,,,,
333,2018-04-09,,Back,Hammer Strength Row,130.0,10.0,,0.75,173.0,1300.0,975.0,,,,
333,2018-04-09,,Back,Hammer Strength Row,130.0,10.0,,0.75,173.0,1300.0,975.0,,,,
333,2018-04-09,,Back,Hammer Strength Row,130.0,10.0,,0.75,173.0,1300.0,975.0,,,,
333,2018-04-09,,Back,Hammer Strength Row,130.0,10.0,,0.75,173.0,1300.0,975.0,,,,
333,2018-04-09,,Triceps,Rope Push Down,100.0,12.0,,0.71,140.0,1200.0,852.0,,,,
333,2018-04-09,,Triceps,Rope Push Down,100.0,12.0,,0.71,140.0,1200.0,852.0,,,,
333,2018-04-09,,Triceps,Rope Push Down,90.0,12.0,,0.64,140.0,1080.0,691.0,,,,
333,2018-04-09,,Biceps,Cable Curl,50.0,12.0,,0.6,84.0,600.0,360.0,,,,
333,2018-04-09,,Biceps,Cable Curl,60.0,12.0,,0.71,84.0,720.0,511.0,,,,
333,2018-04-09,,Biceps,Cable Curl,60.0,12.0,,0.71,84.0,720.0,511.0,,,,
333,2018-04-09,,Biceps,Dumbbell Hammer Curl,25.0,12.0,,0.71,35.0,300.0,213.0,,,,
333,2018-04-09,,Biceps,Dumbbell Hammer Curl,20.0,12.0,,0.57,35.0,240.0,136.0,,,,
333,2018-04-09,,Biceps,Dumbbell Hammer Curl,20.0,12.0,,0.57,35.0,240.0,136.0,,,,
333,2018-04-09,,Triceps,Close Grip Dip,186.0,12.0,,0.72,260.0,2232.0,1607.0,,,,
333,2018-04-09,,Triceps,Close Grip Dip,186.0,12.0,,0.72,260.0,2232.0,1607.0,,,,
333,2018-04-09,,Triceps,Close Grip Dip,186.0,12.0,,0.72,260.0,2232.0,1607.0,,,,
333,2018-04-09,,Back,Pull Up,220.0,4.0,,0.72,305.0,880.0,633.0,,,,
333,2018-04-09,,Back,Pull Up,220.0,3.0,,0.72,305.0,660.0,475.0,,,,
333,2018-04-09,,Back,Pull Up,215.0,3.0,,0.7,305.0,645.0,451.0,,,,
333,2018-04-09,,Back,Pull Up,215.0,3.0,,0.7,305.0,645.0,451.0,,,,
333,2018-04-09,,Back,Pull Up,186.0,6.0,,0.61,305.0,1116.0,680.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.58,233.0,1080.0,626.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.67,233.0,775.0,519.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,185.0,3.0,,0.79,233.0,555.0,438.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,200.0,4.0,,0.86,233.0,800.0,688.0,,,,No 123 lifting style
334,2018-04-10,,Chest,Pec Dec,135.0,8.0,,0.74,182.0,1080.0,799.0,,,,123 lifting style
334,2018-04-10,,Chest,Pec Dec,130.0,5.0,,0.71,182.0,650.0,461.0,,,,
334,2018-04-10,,Chest,Pec Dec,130.0,7.0,,0.71,182.0,910.0,646.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,200.0,3.0,,0.86,233.0,600.0,516.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,195.0,3.0,,0.84,233.0,585.0,491.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,190.0,3.0,,0.82,233.0,570.0,467.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,190.0,3.0,,0.82,233.0,570.0,467.0,,,,
334,2018-04-10,,Chest,Flat Barbell Bench Press,190.0,3.0,,0.82,233.0,570.0,467.0,,,,
334,2018-04-10,,Chest,Pec Dec,130.0,3.0,,0.71,182.0,390.0,276.0,,,,
334,2018-04-10,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
335,2018-04-16,,Back,Pull Up,186.0,10.0,,0.61,305.0,1860.0,1134.0,,,,
335,2018-04-16,,Back,Pull Up,200.0,5.0,,0.66,305.0,1000.0,660.0,,,,
335,2018-04-16,,Back,Pull Up,215.0,5.0,,0.7,305.0,1075.0,752.0,,,,
335,2018-04-16,,Back,Pull Up,220.0,5.0,,0.72,305.0,1100.0,792.0,,,,123 lifting. Starting to hit a plateau
335,2018-04-16,,Back,Dumbbell Row,65.0,8.0,,0.79,82.0,520.0,410.0,,,,123 lifting style
335,2018-04-16,,Back,Dumbbell Row,65.0,8.0,,0.79,82.0,520.0,410.0,,,,
335,2018-04-16,,Back,Dumbbell Row,65.0,5.0,,0.79,82.0,325.0,256.0,,,,
335,2018-04-16,,Back,Dumbbell Row,65.0,8.0,,0.79,82.0,520.0,410.0,,,,No 123 lift
335,2018-04-16,,Back,Pull Up,220.0,4.0,,0.72,305.0,880.0,633.0,,,,
335,2018-04-16,,Back,Pull Up,220.0,3.0,,0.72,305.0,660.0,475.0,,,,
335,2018-04-16,,Back,Pull Up,215.0,4.0,,0.7,305.0,860.0,602.0,,,,
335,2018-04-16,,Back,Pull Up,215.0,3.0,,0.7,305.0,645.0,451.0,,,,
335,2018-04-16,,Back,Pull Up,186.0,7.0,,0.61,305.0,1302.0,794.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.56,239.0,1080.0,604.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.65,239.0,775.0,503.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,185.0,3.0,,0.77,239.0,555.0,427.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
336,2018-04-18,,Chest,Incline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
336,2018-04-18,,Chest,Incline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
336,2018-04-18,,Chest,Incline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
336,2018-04-18,,Chest,Incline Dumbbell Bench Press,45.0,12.0,,0.71,63.0,540.0,383.0,,,,
336,2018-04-18,,Chest,Incline Hammer Strength Chest Press,90.0,15.0,,0.67,135.0,1350.0,904.0,,,,
336,2018-04-18,,Chest,Incline Hammer Strength Chest Press,0.0,15.0,,0.0,135.0,0.0,0.0,,,,
336,2018-04-18,,Chest,Incline Hammer Strength Chest Press,0.0,15.0,,0.0,135.0,0.0,0.0,,,,
336,2018-04-18,,Chest,Pec Dec,135.0,12.0,,0.71,189.0,1620.0,1150.0,,,,
336,2018-04-18,,Chest,Pec Dec,130.0,12.0,,0.69,189.0,1560.0,1076.0,,,,
336,2018-04-18,,Chest,Pec Dec,130.0,12.0,,0.69,189.0,1560.0,1076.0,,,,
336,2018-04-18,,Shoulders,Dumbbell Shoulder Press,30.0,15.0,,0.67,45.0,450.0,301.0,,,,
336,2018-04-18,,Shoulders,Dumbbell Shoulder Press,25.0,15.0,,0.56,45.0,375.0,210.0,,,,
336,2018-04-18,,Shoulders,Dumbbell Shoulder Press,20.0,15.0,,0.44,45.0,300.0,132.0,,,,
336,2018-04-18,,Shoulders,Lateral Dumbbell Raise,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
336,2018-04-18,,Shoulders,Lateral Dumbbell Raise,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
336,2018-04-18,,Shoulders,Lateral Dumbbell Raise,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
336,2018-04-18,,Shoulders,Front Dumbbell Raise,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
336,2018-04-18,,Shoulders,Front Dumbbell Raise,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
336,2018-04-18,,Shoulders,Front Dumbbell Raise,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,205.0,3.0,,0.86,239.0,615.0,528.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,200.0,4.0,,0.84,239.0,800.0,672.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,200.0,2.0,,0.84,239.0,400.0,336.0,,,,
336,2018-04-18,,Chest,Flat Barbell Bench Press,200.0,3.0,,0.84,239.0,600.0,504.0,,,,
337,2018-04-19,,Legs,Barbell Squat,135.0,8.0,,0.61,222.0,1080.0,658.0,,,,
337,2018-04-19,,Legs,Barbell Squat,155.0,8.0,,0.7,222.0,1240.0,868.0,,,,
337,2018-04-19,,Legs,Barbell Squat,175.0,8.0,,0.79,222.0,1400.0,1106.0,,,,
337,2018-04-19,,Cooldown,Cooldown And Stretch,0.0,1.0,,0.0,1.0,0.0,0.0,,,,
338,2018-04-20,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
338,2018-04-20,,Cooldown,Cooldown And Stretch,0.0,1.0,,0.0,1.0,0.0,0.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,10.0,,0.6,305.0,1840.0,1104.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,12.0,,0.6,305.0,2208.0,1324.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,7.0,,0.6,305.0,1288.0,772.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,7.0,,0.6,305.0,1288.0,772.0,,,,
339,2018-04-24,,Back,Dumbbell Row,70.0,7.0,,0.81,86.0,490.0,396.0,,,,123 lifting style
339,2018-04-24,,Back,Dumbbell Row,70.0,7.0,,0.81,86.0,490.0,396.0,,,,
339,2018-04-24,,Back,Dumbbell Row,70.0,5.0,,0.81,86.0,350.0,283.0,,,,
339,2018-04-24,,Back,Dumbbell Row,70.0,4.0,,0.81,86.0,280.0,226.0,,,,
339,2018-04-24,,Back,Lat Pulldown,130.0,8.0,,0.73,177.0,1040.0,759.0,,,,123 lifting style
339,2018-04-24,,Back,Lat Pulldown,140.0,8.0,,0.79,177.0,1120.0,884.0,,,,
339,2018-04-24,,Back,Lat Pulldown,140.0,5.0,,0.79,177.0,700.0,553.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,6.0,,0.6,305.0,1104.0,662.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,6.0,,0.6,305.0,1104.0,662.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,5.0,,0.6,305.0,920.0,552.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,5.0,,0.6,305.0,920.0,552.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,5.0,,0.6,305.0,920.0,552.0,,,,
339,2018-04-24,,Back,Pull Up,184.0,5.0,,0.6,305.0,920.0,552.0,,,,
339,2018-04-24,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
340,2018-04-25,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.56,239.0,1080.0,604.0,,,,
340,2018-04-25,,Chest,Flat Barbell Bench Press,155.0,6.0,,0.65,239.0,930.0,604.0,,,,
340,2018-04-25,,Chest,Flat Barbell Bench Press,185.0,3.0,,0.77,239.0,555.0,427.0,,,,
340,2018-04-25,,Chest,Flat Barbell Bench Press,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,"123 lifting style. Cut the bench short to jump to pec dec, arguably more important than brench for shape even if bench is better for strength"
340,2018-04-25,,Chest,Pec Dec,140.0,8.0,,0.74,189.0,1120.0,828.0,,,,123 lifting style
340,2018-04-25,,Chest,Pec Dec,140.0,8.0,,0.74,189.0,1120.0,828.0,,,,
340,2018-04-25,,Chest,Flat Barbell Bench Press,205.0,5.0,,0.86,239.0,1025.0,881.0,,,,
340,2018-04-25,,Chest,Flat Barbell Bench Press,205.0,4.0,,0.86,239.0,820.0,705.0,,,,
340,2018-04-25,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,20.0,,0.6,305.0,3640.0,2184.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,6.0,,0.6,305.0,1092.0,655.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,6.0,,0.6,305.0,1092.0,655.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,5.0,,0.6,305.0,910.0,546.0,,,,
341,2018-05-01,,Back,Dumbbell Row,70.0,8.0,,0.79,89.0,560.0,442.0,,,,123 lifting style
341,2018-05-01,,Back,Dumbbell Row,70.0,6.0,,0.79,89.0,420.0,331.0,,,,
341,2018-05-01,,Back,Dumbbell Row,70.0,6.0,,0.79,89.0,420.0,331.0,,,,
341,2018-05-01,,Back,Dumbbell Row,70.0,6.0,,0.79,89.0,420.0,331.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,7.0,,0.6,305.0,1274.0,764.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,5.0,,0.6,305.0,910.0,546.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,3.0,,0.6,305.0,546.0,327.0,,,,
341,2018-05-01,,Back,Pull Up,182.0,4.0,,0.6,305.0,728.0,436.0,,,,
341,2018-05-01,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
342,2018-05-02,,Chest,Flat Barbell Bench Press,135.0,8.0,,0.56,239.0,1080.0,604.0,,,,
342,2018-05-02,,Chest,Flat Barbell Bench Press,155.0,5.0,,0.65,239.0,775.0,503.0,,,,
342,2018-05-02,,Chest,Flat Barbell Bench Press,185.0,3.0,,0.77,239.0,555.0,427.0,,,,
342,2018-05-02,,Chest,Flat Barbell Bench Press,210.0,3.0,,0.88,239.0,630.0,554.0,,,,
342,2018-05-02,,Chest,Pec Dec,145.0,8.0,,0.77,189.0,1160.0,893.0,,,,
342,2018-05-02,,Chest,Pec Dec,145.0,8.0,,0.77,189.0,1160.0,893.0,,,,
342,2018-05-02,,Chest,Pec Dec,145.0,6.0,,0.77,189.0,870.0,669.0,,,,
342,2018-05-02,,Chest,Flat Barbell Bench Press,205.0,3.0,,0.86,239.0,615.0,528.0,,,,
342,2018-05-02,,Chest,Flat Barbell Bench Press,205.0,4.0,,0.86,239.0,820.0,705.0,,,,
342,2018-05-02,,Chest,Pec Dec,145.0,4.0,,0.77,189.0,580.0,446.0,,,,
342,2018-05-02,,Chest,Pec Dec,145.0,4.0,,0.77,189.0,580.0,446.0,,,,
342,2018-05-02,,Cooldown,Cooldown And Stretch,0.0,1.0,,0.0,1.0,0.0,0.0,,,,
343,2018-05-04,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
343,2018-05-04,,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,5.0,,0.59,309.0,910.0,536.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,21.0,,0.59,309.0,3822.0,2254.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,6.0,,0.59,309.0,1092.0,644.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,6.0,,0.59,309.0,1092.0,644.0,,,,
344,2018-05-07,,Back,Dumbbell Row,70.0,8.0,,0.79,89.0,560.0,442.0,,,,123 lifting style
344,2018-05-07,,Back,Dumbbell Row,70.0,7.0,,0.79,89.0,490.0,387.0,,,,
344,2018-05-07,,Back,Dumbbell Row,70.0,5.0,,0.79,89.0,350.0,276.0,,,,
344,2018-05-07,,Back,Dumbbell Row,70.0,5.0,,0.79,89.0,350.0,276.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,6.0,,0.59,309.0,1092.0,644.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,6.0,,0.59,309.0,1092.0,644.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,5.0,,0.59,309.0,910.0,536.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,4.0,,0.59,309.0,728.0,429.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,5.0,,0.59,309.0,910.0,536.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,5.0,,0.59,309.0,910.0,536.0,,,,
344,2018-05-07,,Back,Pull Up,182.0,5.0,,0.59,309.0,910.0,536.0,,,,
344,2018-05-07,,Cooldown,Cooldown And Stretch,0.0,1.0,,0.0,1.0,0.0,0.0,,,,
345,2018-05-09,,Abs,Undefined Ab Workout,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
345,2018-05-09,,Cooldown,Cooldown And Stretch,0.0,1.0,,0.0,1.0,0.0,0.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,5.0,,0.6,309.0,920.0,552.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,17.0,,0.6,309.0,3128.0,1876.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,8.0,,0.6,309.0,1472.0,883.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,7.0,,0.6,309.0,1288.0,772.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,6.0,,0.6,309.0,1104.0,662.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,6.0,,0.6,309.0,1104.0,662.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,6.0,,0.6,309.0,1104.0,662.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,6.0,,0.6,309.0,1104.0,662.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,6.0,,0.6,309.0,1104.0,662.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,7.0,,0.6,309.0,1288.0,772.0,,,,
346,2018-05-14,,Back,Pull Up,184.0,6.0,,0.6,309.0,1104.0,662.0,,,,
346,2018-05-14,,Back,Lat Pulldown,140.0,10.0,,0.75,187.0,1400.0,1050.0,,,,
346,2018-05-14,,Back,Lat Pulldown,140.0,10.0,,0.75,187.0,1400.0,1050.0,,,,
346,2018-05-14,,Back,Lat Pulldown,140.0,10.0,,0.75,187.0,1400.0,1050.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Bench Press,40.0,10.0,,0.5,80.0,400.0,200.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Bench Press,50.0,10.0,,0.62,80.0,500.0,310.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Bench Press,55.0,10.0,,0.69,80.0,550.0,379.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Bench Press,60.0,10.0,,0.75,80.0,600.0,450.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,10.0,10.0,,0.3,33.0,100.0,30.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,15.0,10.0,,0.45,33.0,150.0,67.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,17.5,10.0,,0.53,33.0,175.0,92.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,25.0,10.0,,0.76,33.0,250.0,190.0,,,,
347,2018-05-18,,Chest,Lower Chest Bracket Pushup,1.0,8.0,,1.0,1.0,8.0,8.0,,,,
347,2018-05-18,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
347,2018-05-18,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
347,2018-05-18,,Chest,Lower Chest Bracket Pushup,1.0,7.0,,1.0,1.0,7.0,7.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,95.0,8.0,,0.4,239.0,760.0,304.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,95.0,8.0,,0.4,239.0,760.0,304.0,,,,
347,2018-05-18,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,95.0,8.0,,0.4,239.0,760.0,304.0,,,,
